,Unnamed: 0.1,Unnamed: 0,expt_n,environment,environment_info,data_file,Model_name,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,Round,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
7,7,7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1.0,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL2,,100,70,0,0.7307632222849614,0.805,0.7653830542684769,0.7440769336027956,0.0612438650809542,0.0497214463005876,0.0506333657591283,0.056368799119624,0.5200514326170248,0.53,0.5207196814208529,0.5194016807009024,0.0754129017546271,0.1475729574745244,0.1021720699685453,0.0836820749280286,0.505195681511471,0.975,0.6654156577885392,0.5590256292362078,0.0109546129697877,0.0353553390593273,0.0157680792543265,0.0122084351752377,0.49,0.075,0.1222417842028036,0.205217352092352,0.3139945741451476,0.0424918292799398,0.060786710548931,0.0878871329661634,models/0_7_PHM_C04_SS_LowNBD__RF_Model_01-Jul-2023_13-52_0.73_0.80_0.74.mdl,98.83478307724,27.59653759002685,0.968552827835083,26.303407669067383
8,8,8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1.0,-1,-100,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL2,,100,70,0,0.7802639751552796,0.8800000000000001,0.8265949053782293,0.798042345585449,0.0426861167472774,0.034960294939005,0.0329105421954254,0.0380525914454153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.015,0.0281385281385281,0.0595238095238095,0.4249182927993987,0.0241522945769824,0.0453226515859723,0.0961841241550858,0.3817857142857143,0.1149999999999999,0.175050468050468,0.2571678321678322,0.1628339060281394,0.052967495273569,0.0778443652107823,0.1104923575925571,models/0_8_PHM_C04_SS_HighNBD__RF_Model_01-Jul-2023_13-54_0.78_0.88_0.80.mdl,81.768310546875,26.743720293045044,0.9685471057891846,25.9470329284668
9,9,9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,1.0,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL2,,100,70,0,0.6186382324190673,1.0,0.7639917660339414,0.6695452682294787,0.0309210674430843,0.0,0.0233654789375496,0.0288834399894631,0.551962267911117,0.61,0.5767530793203988,0.561016163094499,0.0715541167157344,0.0994428926011752,0.0742153890658692,0.0701147076128475,0.564512432012432,0.27,0.3637416754546899,0.4614640567765568,0.0541874026298256,0.0421637021355783,0.0446137559744825,0.0464931830817253,0.4384323330608159,0.36,0.3917963865196213,0.4172199664398731,0.0676209606493304,0.0936897954837013,0.0785968331958109,0.069670005329328,models/0_9_PHM_C06_SS_NoNBD__RF_Model_01-Jul-2023_13-56_0.62_1.00_0.67.mdl,140.8973274230957,28.571415662765503,1.077897548675537,28.1652615070343
10,10,10,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,1.0,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL2,,100,70,0,0.6891716839992702,0.985,0.8107490230134606,0.733118673605806,0.0241799107686149,0.0337474278855276,0.0248328101636818,0.0241108304907756,0.4646319040436687,0.36,0.4008848493059019,0.4343508846226237,0.0703598173112713,0.1021980647783726,0.0930583885345647,0.080583635496659,0.4,0.04,0.0705627705627705,0.1329365079365079,0.3944053188733077,0.0394405318873307,0.0670273781952894,0.1193412017845498,0.5249975186104219,0.7150000000000001,0.6047401643358545,0.5541240821230741,0.0602680648614756,0.078351061823621,0.0642995381663768,0.0613828019482571,models/0_10_PHM_C06_SS_LowNBD__RF_Model_01-Jul-2023_14-00_0.69_0.98_0.73.mdl,144.51296949386597,32.54869198799133,1.0778732299804688,28.04026460647583
11,11,11,11,SS,PHM C06 SS HBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_HighNBD.mdl,1.0,-1,-40,0.13,0.9,100,0.1,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL2,,100,70,0,0.789211259754738,0.97,0.8699487289477178,0.8195730043964193,0.0261963552821225,0.034960294939005,0.0232863947265532,0.0241381259096975,0.514783848620233,0.5349999999999999,0.5214994555904278,0.5165916757457335,0.0722467275095528,0.1001387925719986,0.0762683173043665,0.0703095292470223,0.501417004048583,0.98,0.6633352815117864,0.5556656683110172,0.0143684035819816,0.0258198889747161,0.0170300588994953,0.0152497516350608,0.4378721278721278,0.32,0.3615705373058314,0.40113360932193,0.1177350778125586,0.1437590576856521,0.119451460117912,0.1130804956449776,models/0_11_PHM_C06_SS_HighNBD__RF_Model_01-Jul-2023_14-03_0.79_0.97_0.82.mdl,132.33755803108215,29.571181535720825,1.1403498649597168,29.19626927375793
12,0,0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1.0,-1,-100,3.0,1.0,0,0.0,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,1.0,0.775,0.8713466713466713,0.9435425685425683,0.0,0.0754615428178117,0.0494972684130821,0.0238786205080748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.015,0.027743271221532,0.0572916666666666,0.4172218523448575,0.0241522945769824,0.0447277384248471,0.093331111498025,0.4262698412698412,0.1149999999999999,0.1773697894642422,0.2680645743145743,0.2970842814670352,0.0973253421377095,0.1406448125929732,0.1970738882482267,models/1_0_Dasic_NoNBD__RF_Model_01-Jul-2023_14-21_1.00_0.77_0.94.mdl,64.23491716384888,32.383021116256714,1.4527831077575684,31.133314609527588
13,1,1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,1.0,-1,-100,3.0,1.0,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.9891812865497076,0.85,0.9135974030710872,0.9572804912478826,0.0228182608364054,0.0408248290463862,0.022713268228402,0.0172574672823385,0.65,0.045,0.0827969132316958,0.1688988095238094,0.4743416490252569,0.0437797517885456,0.0768227240560737,0.1427352358215606,0.3166666666666666,0.025,0.0455298324863542,0.0907738095238095,0.4335469558917038,0.0353553390593273,0.0631762460709852,0.1219975936479203,0.4210714285714285,0.135,0.1992619047619047,0.2861582453494218,0.155259730452641,0.0747217059048663,0.0920152610472937,0.1109768847159277,models/1_1_Dasic_LowNBD__RF_Model_01-Jul-2023_14-23_0.99_0.85_0.96.mdl,61.88523054122925,32.43031907081604,1.4527840614318848,31.117693424224854
14,2,2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,1.0,-1,-100,3.0,1.0,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.9947368421052633,0.8550000000000001,0.9191766665450876,0.9629505458309806,0.0166435666324651,0.0283823106098773,0.0138556107185286,0.0108275549948337,0.4556507381507381,0.2299999999999999,0.3037411939191694,0.3785180097680097,0.1202092903952544,0.071492035298424,0.0863879780411856,0.1016546552135427,0.505195681511471,0.99,0.6689265536723163,0.5600187925769321,0.0091366223390552,0.0210818510677892,0.0105250529999229,0.0094762894268604,0.315,0.06,0.0989031113813722,0.1640918109668109,0.2079366593965279,0.045946829173634,0.0729792299915221,0.1138989293860966,models/1_2_Dasic_HighNBD__RF_Model_01-Jul-2023_14-25_0.99_0.85_0.96.mdl,62.04793119430542,32.33615756034851,1.4527833461761477,30.742781400680546
15,3,3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,1.0,-2,-40,0.12,0.95,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.9362074157726332,0.98,0.9565164481954046,0.9439809727309728,0.0520636362929736,0.034960294939005,0.0295646915752483,0.0418029772759438,0.4885990230212198,0.5349999999999999,0.5076946005480473,0.495275162631582,0.071741571875706,0.147290340635238,0.1062244407852445,0.0845156284317417,0.4948043184885289,0.975,0.6563997662185856,0.5488460183227625,0.0091366223390553,0.0353553390593273,0.0156820096593973,0.0110640683649774,0.4762878787878787,0.305,0.3672517804775869,0.4239087301587301,0.0999971716726465,0.0831664996658309,0.075967093466158,0.0823702995139722,models/1_3_PHM_C01_SS_NoNBD__RF_Model_01-Jul-2023_14-27_0.94_0.98_0.94.mdl,184.5444872379303,32.16138935089111,1.4371623992919922,30.97710108757019
16,4,4,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,1.0,-1,-100,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.9888888888888888,0.265,0.401747961771176,0.6032760642135642,0.0351364184463153,0.1355031774945189,0.1568657413599632,0.1444202666240782,0.4779441391941391,0.39,0.4263648453118361,0.4548713548084257,0.0788487236377513,0.0737864787372622,0.0641286113264753,0.0681139240886736,0.700025641025641,0.875,0.777610891523935,0.7290925101965147,0.018340932419886,0.0353553390593274,0.0227225261783534,0.0193128963833164,0.4295238095238095,0.11,0.1712099591230025,0.2624368686868686,0.1541162764168293,0.0394405318873307,0.0541726787288283,0.075945013399902,models/1_4_PHM_C01_SS_LowNBD__RF_Model_01-Jul-2023_14-32_0.99_0.27_0.60.mdl,154.95714569091797,32.44325637817383,1.4527833461761477,31.119320392608643
17,5,5,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,1.0,-1,-40,0.12,0.85,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.6966666666666667,0.135,0.2206897965158834,0.3639880952380953,0.4056544780420346,0.1106797181058932,0.1672973108767404,0.2458508679706765,0.4514964810375561,0.45,0.4438215646619007,0.4466941891424116,0.0458225072449468,0.1201850425154663,0.0667206390021959,0.0463388758094661,0.5325233127864707,0.985,0.6912129461584997,0.5863618561434784,0.016411173888238,0.0337474278855276,0.0205338405794256,0.017680808717028,0.4581890331890331,0.15,0.2146184194634767,0.3004559778456837,0.2279116647622674,0.0881917103688196,0.1040504620098455,0.1172387360920415,models/1_5_PHM_C01_SS_HighNBD__RF_Model_01-Jul-2023_14-35_0.70_0.14_0.36.mdl,112.8016393184662,32.179943799972534,1.4527828693389893,31.117693424224854
18,6,6,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,1.0,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.6632546450788943,0.98,0.7906288983678579,0.7088716736694678,0.0316006764833425,0.034960294939005,0.0272262530500299,0.0297924724441331,0.530078371346447,0.745,0.6190440653597239,0.5623525788003374,0.0462046008911197,0.0761941963377497,0.0558638221054129,0.049326080954,0.5562996031746031,0.985,0.7108391608391609,0.6092617007251153,0.0110006526477099,0.0474341649025256,0.0207404011859234,0.0138151261526446,0.4276792325321737,0.255,0.3156180088246763,0.3723513559668745,0.1337824686145128,0.1012422836565829,0.1155681417866983,0.1264103150850231,models/1_6_PHM_C04_SS_NoNBD__RF_Model_01-Jul-2023_14-38_0.66_0.98_0.71.mdl,186.35020542144773,31.992487907409668,1.437162160873413,30.867752075195312
19,7,7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1.0,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.6835478574077017,1.0,0.8117607042817128,0.7296069943128767,0.0267983243525533,0.0,0.0189794535186692,0.0244633020862344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4987179487179487,0.985,0.6621274108708357,0.5533386187455955,0.0072775155409942,0.0241522945769824,0.0109299004007868,0.008292583634388,0.3519047619047619,0.0699999999999999,0.1144319223449658,0.188059163059163,0.2671146086602864,0.053748384988657,0.0858871333820945,0.1385721019166208,models/1_7_PHM_C04_SS_LowNBD__RF_Model_01-Jul-2023_14-43_0.68_1.00_0.73.mdl,169.70193147659302,31.7581684589386,1.4215400218963623,30.60218930244445
20,8,8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1.0,-1,-100,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.6279824805339266,0.96,0.7590390002154708,0.6745385090973326,0.0364004969776043,0.0516397779494322,0.040361218691049,0.0376577365338958,0.463845643520566,0.4349999999999999,0.4479621071084486,0.4570847902097902,0.0978283131281129,0.1106797181058932,0.1037152329200405,0.0999917101694381,0.4,0.02,0.038095238095238,0.0833333333333333,0.5163977794943222,0.0258198889747161,0.0491807409042211,0.1075828707279837,0.4647069597069596,0.2,0.2736908414063586,0.3582945649122119,0.1143406868847329,0.0577350269189625,0.0687185165105583,0.0826482305545348,models/1_8_PHM_C04_SS_HighNBD__RF_Model_01-Jul-2023_14-46_0.63_0.96_0.67.mdl,157.46753430366516,31.66592288017273,1.4215407371520996,30.6513192653656
21,9,9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,1.0,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392081807081807,0.24,0.2941976792458537,0.3439759372034913,0.1338314011247816,0.1125462867742275,0.1226668841319342,0.1283966174037459,0.4988547251705146,0.97,0.6587960257159555,0.5525028104969965,0.0143302809642854,0.0258198889747161,0.0169647457257212,0.0151944150597628,0.4891911764705882,0.38,0.4253946803946803,0.4606006493506493,0.1003421281478209,0.1085254706406647,0.1044145537923111,0.1016626662617482,models/1_9_PHM_C06_SS_NoNBD__RF_Model_01-Jul-2023_14-50_0.00_0.00_0.00.mdl,190.0647490024567,32.611459255218506,1.4684042930603027,31.53690481185913
22,10,10,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,1.0,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.5,1.0,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.5287785999167074,0.5599999999999999,0.5393695629473022,0.5316615919958687,0.0798736023912504,0.157762127549323,0.1167040979576,0.0938378810272495,0.5000018236860342,0.97,0.6597895967270602,0.5536259606027047,0.0137314057496332,0.034960294939005,0.0187898083399113,0.0152437766244178,0.5459163059163059,0.285,0.3679825678833562,0.4526027984957938,0.2128162105119923,0.1453921899170959,0.1758098840642907,0.1992106328431225,models/1_10_PHM_C06_SS_LowNBD__RF_Model_01-Jul-2023_14-54_0.50_1.00_0.56.mdl,190.1897189617157,32.273672342300415,1.4527838230133057,31.242663860321045
23,11,11,11,SS,PHM C06 SS HBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_HighNBD.mdl,1.0,-1,-40,0.13,0.9,100,0.1,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL2,,100,70,1,0.7093960113960114,0.93,0.8037144806062475,0.744156908800784,0.0387143154923393,0.0483045891539647,0.0283999485651022,0.033915331047744,0.5256692359561846,0.5900000000000001,0.5530582906905733,0.5356776231712844,0.0891636927815175,0.1595131481867386,0.1160000719785749,0.0982266814986087,0.4,0.035,0.06134734830387,0.1164772727272727,0.4661372658534007,0.0411636301174282,0.069514425888687,0.1264242967486349,0.6010714285714286,0.13,0.2062347941913159,0.3271686646686646,0.1950916101004081,0.0632455532033675,0.087659272848793,0.111836668737339,models/1_11_PHM_C06_SS_HighNBD__RF_Model_01-Jul-2023_14-59_0.71_0.93_0.74.mdl,157.59738683700562,32.36739993095398,1.4527828693389893,31.25828528404236
24,0,0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1.0,-1,-100,3.0,1.0,0,0.0,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,2,0.9661471861471862,0.97,0.9676708657196462,0.9666631054131054,0.0317488520326673,0.0258198889747161,0.020346042073314,0.0259696123118957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.035,0.0645774515339732,0.1324404761904761,0.4743416490252568,0.0337474278855276,0.0606345301090284,0.1191405886979053,0.4726767676767676,0.165,0.240105495501491,0.3361674783549783,0.114585632520013,0.0668746754924629,0.0836622746564639,0.0977299527586525,models/2_0_Dasic_NoNBD__RF_Model_01-Jul-2023_15-17_0.97_0.97_0.97.mdl,64.81290626525879,32.304914236068726,1.484025955200195,31.29892659187317
25,1,1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,1.0,-1,-100,3.0,1.0,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,2,0.9580994152046785,0.8949999999999999,0.9246311291048134,0.944187370600414,0.0416324369504857,0.0550252467307305,0.0405630465639074,0.0380623229954898,0.5272365573023468,0.515,0.5182328540094907,0.5228943792755636,0.1074217025440158,0.12703892666773,0.1116319337179669,0.1075784161074702,0.25,0.025,0.0454545454545454,0.0892857142857142,0.4249182927993987,0.0424918292799398,0.0772578714180724,0.1517565331426423,0.5154323944029826,0.295,0.3709657161944016,0.4438234645471487,0.1477575960084252,0.089597867038104,0.1027076689053157,0.1216009384433787,models/2_1_Dasic_LowNBD__RF_Model_01-Jul-2023_15-19_0.96_0.90_0.94.mdl,62.36035704612732,32.36739945411682,1.484025478363037,31.086450338363647
26,2,2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,1.0,-1,-100,3.0,1.0,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,2,0.9857142857142858,0.275,0.4275783475783475,0.6442550505050505,0.0451753951452625,0.0485912657903775,0.0600491587555562,0.0574469896840314,0.5122808404298174,0.54,0.5210687323169969,0.5145279394463429,0.0558481047846984,0.1173787790777267,0.0760001399472856,0.0589078168170572,0.45,0.04,0.0724073028420854,0.1421130952380952,0.4972144630058766,0.0516397779494322,0.0913404246801818,0.1712728736335481,0.1416666666666666,0.03,0.0490802675585284,0.0800189393939393,0.1926504542711078,0.0421637021355784,0.0682019642208811,0.1097913504631118,models/2_2_Dasic_HighNBD__RF_Model_01-Jul-2023_15-21_0.99_0.28_0.64.mdl,52.84696626663208,35.585394620895386,1.4527831077575684,30.91461610794068
