,expt_n,environment,environment_info,data_file,Model_name,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,Round,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1.0,-1,-40,0.25,0.95,0,0.0,800,121,Dasic,Separate test set.,40,10,results/V9-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.9281784005468217,0.9349999999999999,0.9306767152402582,0.928960346215781,0.0496818911204283,0.03374742788552762,0.029584073245758458,0.04009332173700144,0.5156270600744285,0.585,0.5465243448818955,0.5272310639552019,0.09507719744114725,0.0747217059048663,0.08175835817660863,0.08947854482075085,0.4987872487872488,0.97,0.6587180985778297,0.5524294019933554,0.01567166990892906,0.03496029493900506,0.020194508745499516,0.01705668449743698,0.37757936507936507,0.13,0.18627179084450446,0.2593086039777216,0.22945654379983896,0.04216370213557839,0.05686653719518625,0.0940121380416449,models/1_0_Dasic_NoNBD__RF_Model_06-Jul-2023_17-19_0.93_0.93_0.93.mdl,65.82116389274597,13.041691303253174,0.9435775279998779,11.428742408752441
1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,0.5,-1,-40,0.25,0.9,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/V9-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.9211123658949747,0.9800000000000001,0.9492253464062879,0.9320634920634919,0.02838185993141341,0.025819888974716168,0.017598113879313333,0.02290850548741247,0.6544981371995439,0.6799999999999999,0.6638546376232879,0.6574442836136385,0.09878549626249139,0.06749485577105528,0.07156871409936455,0.08586891555067802,0.5,0.985,0.6632378725891291,0.5545939041578576,0.013799245749148013,0.033747427885527675,0.018747375679915062,0.01531245196565554,0.5711034798534798,0.32,0.40340047436599163,0.48567029375852905,0.19794267429063728,0.16699966733167132,0.18426246822752557,0.194522012803329,models/1_1_Dasic_LowNBD__RF_Model_06-Jul-2023_17-20_0.92_0.98_0.93.mdl,47.717347621917725,13.076627731323242,0.9644136428833008,11.38748836517334
2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,0.5,-1,-40,0.25,0.9,100,0.1,800,121,Dasic,Separate test set.,40,10,results/V9-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.8564797368916363,0.9349999999999999,0.8927658022950139,0.8703694932143208,0.05357333527487288,0.05296749527356903,0.03947326787301157,0.046034280510782954,0.1,0.005,0.009523809523809521,0.02083333333333333,0.31622776601683794,0.0158113883008419,0.03011693009684169,0.06588078458684121,0.027887426900584777,0.025,0.02633828160143948,0.027238612836438907,0.03856068251584553,0.03535533905932738,0.036831342805467925,0.03783257040771613,0.6091008501302618,0.335,0.42725896723254897,0.5178401765717943,0.1422073950055017,0.08514693182963201,0.09213944138015685,0.10923282631820352,models/1_2_Dasic_HighNBD__RF_Model_06-Jul-2023_17-21_0.86_0.93_0.87.mdl,47.79231119155884,13.054482698440552,0.9769177436828613,11.6178138256073
3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,1.0,-1,-40,0.12,0.9,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/V9-R1,,100,70,1,0.8278321678321678,1.0,0.905426940209549,0.8571457998599268,0.036160050105512015,0.0,0.021391339663091945,0.03087627427429264,0.518297954482165,0.645,0.5722931302394197,0.5381565223968241,0.05712710225827472,0.11167910378500637,0.07207403100901798,0.060505323229233444,0.45,0.04,0.07316017316017315,0.14583333333333331,0.4972144630058766,0.045946829173634074,0.08365551183623421,0.16508246524866738,0.4805036856848002,0.47000000000000003,0.47113198848492965,0.47567535610185335,0.07532975431006618,0.10055402085998905,0.0780135041249005,0.07334133630095667,models/1_3_PHM_C01_SS_NoNBD__RF_Model_06-Jul-2023_17-23_0.83_1.00_0.86.mdl,144.60077905654907,13.80319595336914,1.9058403968811035,17.54818630218506
4,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,1.0,-1,-40,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/V9-R1,,100,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975765582886325,0.495,0.5338904526036037,0.5678394265579159,0.11950619330595777,0.12791055902899928,0.10192193284265001,0.10220910387384305,0.5025641025641026,0.9949999999999999,0.6677966101694915,0.5577651515151515,0.008108404256841995,0.015811388300841913,0.009893729217750405,0.008682946563879522,0.32999999999999996,0.05,0.08399872591176938,0.14469696969696969,0.3342395090092074,0.04714045207910316,0.07731480743449379,0.12896090946200883,models/1_4_PHM_C01_SS_LowNBD__RF_Model_06-Jul-2023_17-26_0.00_0.00_0.00.mdl,159.01320600509644,18.613035202026367,1.6294071674346924,17.082696199417114
5,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,1.0,-1,-40,0.12,0.9,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/V9-R1,,100,70,1,0.6359032131661442,0.99,0.7739732235419567,0.6847103350586322,0.03174210541974019,0.021081851067789228,0.02544408787091687,0.029843180788088657,0.46669191919191916,0.155,0.22808259889906163,0.32444829476079473,0.19697014482380235,0.08644201653259959,0.111695508509268,0.1418596338581022,0.2333333333333333,0.025,0.045059288537549404,0.08705357142857142,0.4172218523448575,0.04249182927993988,0.07700919448510705,0.15045592205457553,0.4363095238095238,0.175,0.24407528180354268,0.3260699472096531,0.1899954664561039,0.11843892002959912,0.14857533042352433,0.1731278128853228,models/1_5_PHM_C01_SS_HighNBD__RF_Model_06-Jul-2023_17-29_0.64_0.99_0.68.mdl,171.101500749588,17.624804258346558,1.5212972164154053,17.18506956100464
6,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,1.0,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/V9-R1,,100,70,1,0.838720944518158,0.845,0.8401433902460859,0.8388813875404955,0.07791983902736416,0.0926462807312486,0.07597393822436631,0.0747446497914928,0.48106269246749117,0.45999999999999996,0.46772162394113614,0.474865157990158,0.09424942524231801,0.1349897115421106,0.11294492115335716,0.1007351436121651,0.34327427300174795,0.51,0.41021108443377347,0.3672252992105933,0.012347169259388585,0.03162277660168382,0.018092673844283657,0.01406934592013872,0.47374811463046756,0.4,0.4316005616005616,0.45526695526695526,0.08959950128727633,0.09428090415820636,0.0862370204836297,0.0858529053682484,models/1_6_PHM_C04_SS_NoNBD__RF_Model_06-Jul-2023_17-33_0.84_0.84_0.84.mdl,245.75415563583374,17.98301076889038,3.125418186187744,40.1287317276001
7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1.0,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/V9-R1,,100,70,1,0.7178462661221282,1.0,0.8354686074244684,0.7606410232714786,0.02821772080653317,0.0,0.019137627064259893,0.025355975694602784,0.5257188644688645,0.43,0.4697539444454796,0.5007918835550415,0.09461491124282836,0.10055402085998906,0.08768615163206035,0.08772079549529342,0.6204157397107897,0.9550000000000001,0.751997291224182,0.6670827339944987,0.023312482882559646,0.03689323936863107,0.025882948728159806,0.02397981860896577,0.4315862407934019,0.48,0.45141967470334265,0.438628678296017,0.07179039558805715,0.14375905768565217,0.10147844744825371,0.0820940303963468,models/1_7_PHM_C04_SS_LowNBD__RF_Model_06-Jul-2023_17-38_0.72_1.00_0.76.mdl,446.5644745826721,41.7098605632782,2.437276840209961,37.77383470535278
8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1.0,-1,-40,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/V9-R1,,100,70,1,0.6272058823529412,0.5349999999999999,0.5721341572059465,0.6024864552574725,0.08699396124448504,0.11067971810589326,0.08667192466828753,0.08253041790344293,0.5257142857142857,0.8,0.6327972027972028,0.5636502574002573,0.03676239822022624,0.08819171036881968,0.04206722678267923,0.0364860525313515,0.5013513513513513,0.9800000000000001,0.6632573543736606,0.5555933085002852,0.00955577625578521,0.025819888974716137,0.011984508823129944,0.01014274689114766,0.497871997283762,0.255,0.32883948093919957,0.40800898662740764,0.18646129610004028,0.11890705987824647,0.1354253342012359,0.1554224965799546,models/1_8_PHM_C04_SS_HighNBD__RF_Model_06-Jul-2023_17-47_0.63_0.54_0.60.mdl,442.26231598854065,41.62037682533264,2.8850884437561035,37.21610355377197
9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,1.0,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/V9-R1,,100,70,1,0.9668150154798761,0.835,0.8948965448965449,0.9363501082251082,0.0379685897250852,0.05296749527356901,0.03423371357475138,0.031140930595982063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6835038524693697,0.96,0.7982151510002706,0.7251478854004945,0.020557995508798763,0.039440531887330744,0.023024925375634827,0.02062690147034604,0.26,0.05500000000000001,0.09010925306577479,0.14703282828282827,0.26853512081497105,0.04972144630058766,0.08321841127901167,0.14076079193693433,models/1_9_PHM_C06_SS_NoNBD__RF_Model_06-Jul-2023_17-55_0.97_0.83_0.94.mdl,473.21672201156616,40.84334874153137,2.2223317623138428,36.67957401275635
