,expt_n,environment,environment_info,data_file,Model_name,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,Round,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1.0,-1,-40,0.25,0.95,0,0.0,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,4,0.8758542601563196,0.9400000000000001,0.9056914195654977,0.8873085957784234,0.03881066596511597,0.0567646212197547,0.03445011879815474,0.033935531792222945,0.6569020590692417,0.6,0.6245574074970737,0.6428318782666608,0.09098949456683418,0.10540925533894596,0.08993570869563304,0.08745635844133105,0.25,0.015000000000000003,0.02813852813852813,0.059523809523809514,0.42491829279939874,0.0241522945769824,0.04532265158597231,0.09618412415508587,0.6229365079365079,0.215,0.3134044180595904,0.43971514596514594,0.20940367527564277,0.08514693182963202,0.10671953159435742,0.1323836074676664,models/4_0_Dasic_NoNBD__RF_Model_06-Jul-2023_12-15_0.88_0.94_0.89.mdl,53.89993453025818,24.876713037490845,1.346907615661621,13.18061351776123
1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,0.5,-1,-40,0.25,0.9,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,4,0.7024812990330231,1.0,0.825038355767839,0.7468288451744334,0.023699275207519334,0.0,0.016421492949422852,0.02146445937067048,0.486775308025308,0.32999999999999996,0.3919542025021152,0.4432492075777679,0.10778316147882956,0.07888106377466154,0.08742901274576373,0.09694715554773028,0.16666666666666666,0.015000000000000003,0.026915113871635598,0.05208333333333333,0.3239417719358501,0.024152294576982404,0.04339602463012417,0.08505172717997146,0.45279942279942276,0.19,0.26477196602474684,0.35040835390100095,0.18079917715350982,0.07378647873726218,0.09797139994970745,0.13021011685559966,models/4_1_Dasic_LowNBD__RF_Model_06-Jul-2023_12-16_0.70_1.00_0.75.mdl,49.708869218826294,17.60836696624756,1.7554373741149902,18.361181259155273
2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,0.5,-1,-40,0.25,0.9,100,0.1,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,4,0.8130064935064935,0.9650000000000001,0.8818459859923274,0.8390792317516456,0.045902687271145076,0.024152294576982425,0.02958102024652793,0.03940772707009962,0.5530740801278559,0.545,0.5465900259396692,0.5498292852200273,0.08340281902919454,0.04377975178854566,0.05101602739200036,0.06831834150875099,0.35,0.02,0.037662337662337654,0.08035714285714284,0.4743416490252569,0.025819888974716113,0.04863792573900817,0.10409578086964025,0.32019841269841265,0.11000000000000001,0.16211238825031926,0.2286172161172161,0.2358385448224821,0.09067647005823629,0.1284655890543956,0.17385127761505698,models/4_2_Dasic_HighNBD__RF_Model_06-Jul-2023_12-18_0.81_0.96_0.84.mdl,50.7603805065155,13.264108419418335,0.9594020843505859,11.582877159118652
3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,1.0,-1,-40,0.12,0.9,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,4,1.0,0.525,0.68617174445873,0.8439121642246642,0.0,0.06770032003863304,0.0589931279769434,0.03665024775934551,0.4766140896140896,0.61,0.5343644666567886,0.49802097219279506,0.05477670265455622,0.061463629715285906,0.054762290642561016,0.05446178940692697,0.5012820512820513,0.985,0.664367816091954,0.5558565304204839,0.014382480250063686,0.033747427885527655,0.01930910330654495,0.015909483719976164,0.5805941995424754,0.77,0.6610164448197354,0.6101325113610516,0.04759946477371835,0.09486832980505137,0.06196454373603541,0.051796820576843955,models/4_3_PHM_C01_SS_NoNBD__RF_Model_06-Jul-2023_12-19_1.00_0.53_0.84.mdl,155.51635265350342,13.047970056533813,0.9140455722808838,11.804191589355469
4,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,1.0,-1,-40,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064442122373156,0.6900000000000001,0.5825698084763765,0.534134698318759,0.07462790593077674,0.1286683937707919,0.09141127176796866,0.0799165309561093,0.2833333333333333,0.02,0.03683418031244117,0.0751488095238095,0.41611074024608896,0.025819888974716113,0.04760826335738122,0.0981121452608291,0.5146031746031745,0.165,0.24359771670941083,0.3492368334280099,0.18339848586924484,0.0747217059048663,0.09652322186825764,0.1240799700165259,models/4_4_PHM_C01_SS_LowNBD__RF_Model_06-Jul-2023_12-22_0.00_0.00_0.00.mdl,113.22294425964355,13.307523250579834,0.9341349601745605,11.403387308120728
5,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,1.0,-1,-40,0.12,0.9,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,4,0.5,1.0,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.035,0.0621588556371165,0.11780753968253965,0.3333333333333333,0.03374742788552765,0.05827679576709688,0.10638213893033041,0.2670238095238095,0.065,0.10237543133195304,0.1594017094017094,0.23534927780827755,0.06258327785172862,0.0951379768679079,0.143035201237562,models/4_5_PHM_C01_SS_HighNBD__RF_Model_06-Jul-2023_12-24_0.50_1.00_0.56.mdl,156.8669502735138,13.982765436172485,1.4157211780548096,17.841776609420776
6,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,1.0,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,4,0.8105128205128205,1.0,0.8951251646903822,0.842324805339266,0.026549435500314224,0.0,0.016324845763383642,0.023010796700859374,0.5362147276403568,0.645,0.5832747208614324,0.553645313020313,0.07074888835081984,0.11413929112175952,0.08115743116025954,0.07265467079631248,0.4975744975744975,0.97,0.6576271186440679,0.5512265512265512,0.010348707223193485,0.025819888974716133,0.011670006316255898,0.010571586047685943,0.46761904761904755,0.155,0.2294078003733176,0.32680375180375176,0.14645900230098952,0.07975657409336932,0.10347007142879477,0.12429020086195497,models/4_6_PHM_C04_SS_NoNBD__RF_Model_06-Jul-2023_12-27_0.81_1.00_0.84.mdl,153.83520817756653,23.868879556655884,1.0339164733886719,11.41820216178894
7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1.0,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,4,0.707639134601209,0.655,0.6792614709110216,0.6957284834730487,0.07138050442390764,0.08959786703810409,0.07681430320764616,0.07221643347951019,0.5343437001594896,0.605,0.5661669631181827,0.5463590480400826,0.05464845374988661,0.09846036991827953,0.07046297021955779,0.05946368814307755,0.4934529671371776,0.9650000000000001,0.6529104760732924,0.5468692321889996,0.011075305995061274,0.04116363011742822,0.01859662409785331,0.01328801746735143,0.5365656565656566,0.13999999999999999,0.21590224242717349,0.3296378968253968,0.17711817103916994,0.06582805886043833,0.08661602494759627,0.11540427579592454,models/4_7_PHM_C04_SS_LowNBD__RF_Model_06-Jul-2023_12-31_0.71_0.66_0.70.mdl,133.20446252822876,11.650826692581177,0.8565690517425537,10.744323492050171
8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1.0,-1,-40,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,4,0.3,0.030000000000000006,0.05346320346320345,0.10218253968253965,0.34960294939005054,0.03496029493900506,0.06060649006925414,0.11146191315189373,0.5444200315813219,0.67,0.5984112775545001,0.5643893233409363,0.061807169014039,0.07888106377466156,0.0580314204136947,0.05868620779873801,0.35,0.02,0.037662337662337654,0.08035714285714284,0.4743416490252569,0.025819888974716113,0.048637925739008166,0.10409578086964025,0.3247077922077922,0.10500000000000001,0.1523354239794729,0.21551139832389826,0.21561807363384783,0.10394977419675117,0.13539136933481186,0.16723934900511184,models/4_8_PHM_C04_SS_HighNBD__RF_Model_06-Jul-2023_12-33_0.30_0.03_0.10.mdl,117.57340335845947,11.656973600387573,0.9283702373504639,10.418239116668701
9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,1.0,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/V8-R1,,100,70,4,1.0,0.64,0.7756238304151017,0.8941189663664509,0.0,0.11005049346146117,0.08074181600136787,0.04310381826607126,0.6101724286205711,0.525,0.5634571963519333,0.5903119706380575,0.10874865485564343,0.08579691784155832,0.09294154395170054,0.10110340818815482,0.4666666666666666,0.05500000000000001,0.09802371541501977,0.18526785714285712,0.44305337860837524,0.0550252467307306,0.09710064481426128,0.18043730047284415,0.255,0.045,0.07551119894598154,0.12862103174603173,0.2444507574942368,0.04377975178854566,0.07241598883963944,0.12147907592333837,models/4_9_PHM_C06_SS_NoNBD__RF_Model_06-Jul-2023_12-36_1.00_0.64_0.89.mdl,144.09371852874756,11.664495706558228,0.8569862842559814,10.57211947441101
