,expt_n,environment,environment_info,data_file,Model_name,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,Round,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1.0,-1,-40,0.25,0.95,0,0.0,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0,0.7587425810904072,0.9650000000000001,0.8487267985667402,0.7922046283689429,0.0424688916880922,0.04116363011742823,0.032937806794492326,0.03820187058958137,0.4839733872191134,0.45,0.46355168475551506,0.47482108323069416,0.09558335310493893,0.11055415967851334,0.09448913968665881,0.09215275076358026,0.275,0.03,0.052705627705627686,0.09821428571428568,0.3809709816887487,0.048304589153964794,0.0818673646047698,0.14311182104653417,0.5261111111111111,0.22999999999999998,0.31281157635467977,0.40648567119155354,0.16742727676252525,0.08881941729649484,0.10562923071544011,0.1213028842993569,models/0_0_Dasic_NoNBD__RF_Model_06-Jul-2023_08-50_0.76_0.97_0.79.mdl,47.921621561050415,12.067184448242188,0.898841142654419,10.551599740982056
1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,0.5,-1,-40,0.25,0.9,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0,0.746721290405501,0.6799999999999999,0.7065145920467353,0.7287306781085846,0.07939392616670966,0.09775252199076782,0.06236114412435883,0.06472365330420733,0.42950322553263726,0.29,0.3431221532896596,0.38862913402387084,0.1545753918949608,0.13703203194062977,0.14738990394707516,0.15238744657325334,0.5,0.030000000000000006,0.05627705627705626,0.11904761904761903,0.4714045207910317,0.025819888974716116,0.04846422979436266,0.10309826235529028,0.5212121212121212,0.21999999999999997,0.3033527380624154,0.4005171911421911,0.11672939627049404,0.08232726023485645,0.0901566099697551,0.09681846294360216,models/0_1_Dasic_LowNBD__RF_Model_06-Jul-2023_08-51_0.75_0.68_0.73.mdl,44.918416261672974,11.629127979278564,0.8845455646514893,10.573102712631226
2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,0.5,-1,-40,0.25,0.9,100,0.1,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0,0.9223762469414643,0.99,0.9545656753909733,0.934896214896215,0.040096227659063656,0.021081851067789224,0.025613585435056634,0.03406953598849899,0.5025641025641026,1.0,0.6689265536723163,0.5580808080808082,0.005405602837894643,0.0,0.004764260128313943,0.005323699764593174,0.5000674763832659,0.985,0.663315799727255,0.5546673126614987,0.012247164936896931,0.024152294576982418,0.015187686238375978,0.013193098684848066,0.5149855699855699,0.24500000000000002,0.32937000105937814,0.4183547457444516,0.16374961140831423,0.10124228365658292,0.12366903322404156,0.14311871631819822,models/0_2_Dasic_HighNBD__RF_Model_06-Jul-2023_08-52_0.92_0.99_0.93.mdl,45.451948165893555,11.688227891921997,0.9015135765075684,10.83672833442688
3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,1.0,-1,-40,0.12,0.9,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543782090028994,0.49000000000000005,0.5104449208268207,0.5283985734001718,0.1352318433537493,0.11972189997378645,0.10831119953657821,0.11774571861652587,0.21146160856687163,0.21000000000000002,0.21055271856940658,0.21105506007679917,0.023632349449146984,0.03162277660168379,0.02721705985145749,0.02495015292200188,0.3688095238095238,0.1,0.15445348693174776,0.23355429292929292,0.2162940863066464,0.06236095644623236,0.09237303016631908,0.13537708731080225,models/0_3_PHM_C01_SS_NoNBD__RF_Model_06-Jul-2023_08-53_0.00_0.00_0.00.mdl,140.1689474582672,11.491568326950073,0.9137909412384033,10.587856769561768
4,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,1.0,-1,-40,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.9881944444444445,0.765,0.8607603643207359,0.9323771591363125,0.024942062494538866,0.06258327785172862,0.03888532345325375,0.022708945065989222,0.49017717748367906,0.505,0.49581485273007286,0.49204915746816164,0.07839273739089946,0.11413929112175956,0.09135025896215221,0.08242019476366436,0.5,0.985,0.6632573543736606,0.5546012450082217,0.008547008547008562,0.02415229457698242,0.011984508823129902,0.009535699006559381,0.2652380952380952,0.09,0.13282214082214078,0.18808275058275056,0.18548673483078498,0.06146362971528591,0.08845941725896807,0.12544068204497694,models/0_4_PHM_C01_SS_LowNBD__RF_Model_06-Jul-2023_08-56_0.99_0.76_0.93.mdl,133.22658157348633,11.572740316390991,0.8660073280334473,10.790423154830933
5,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,1.0,-1,-40,0.12,0.9,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053306342780026,0.985,0.6678940190921488,0.5598279304674654,0.015355552042515064,0.024152294576982432,0.01739695361095645,0.01608719624395168,0.46349193560063123,0.525,0.4917662047275601,0.4742928169860873,0.10539376925577962,0.10865337342004415,0.10585826471512985,0.1054176295001554,models/0_5_PHM_C01_SS_HighNBD__RF_Model_06-Jul-2023_08-59_0.00_0.00_0.00.mdl,132.01295852661133,12.082735776901245,0.8661608695983887,10.859819650650024
6,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,1.0,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.6256001667529182,1.0,0.7695121912657984,0.6761619919514656,0.02025216968560671,0.0,0.015427868390917834,0.018972641595600463,0.4574033736301538,0.445,0.4483699810093218,0.4530507738762986,0.08062870592560722,0.11413929112175956,0.09155600737732483,0.08306997115227877,0.49323169323169325,0.9550000000000001,0.6503437143413765,0.5459773316586987,0.019631033344033492,0.059860949986893244,0.030180620940180817,0.022823715289319004,0.48879426945603416,0.395,0.4337214640155816,0.4642119503303713,0.11084811790669973,0.11890705987824646,0.10724508289453819,0.10637809770711043,models/0_6_PHM_C04_SS_NoNBD__RF_Model_06-Jul-2023_09-01_0.63_1.00_0.68.mdl,144.77494883537292,11.430362939834595,0.8974654674530029,10.831354856491089
7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1.0,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.7346241561758803,0.985,0.8406641792197493,0.7735077187665439,0.03806859654578582,0.024152294576982425,0.019880830684535715,0.03164833111578119,0.45586486269148807,0.41500000000000004,0.4291200943639968,0.4427127039627039,0.10732192811697865,0.07472170590486632,0.06801617505696958,0.0817226325934617,0.31666666666666665,0.025,0.04552983248635422,0.0907738095238095,0.43354695589170383,0.03535533905932738,0.06317624607098518,0.12199759364792032,0.5186363636363637,0.16999999999999998,0.25083365499494525,0.35828598484848484,0.24645646080164674,0.058689389538863365,0.08916865373289726,0.14129608202382107,models/0_7_PHM_C04_SS_LowNBD__RF_Model_06-Jul-2023_09-04_0.73_0.99_0.77.mdl,146.42575979232788,11.936469078063965,0.8662805557250977,10.5712571144104
8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1.0,-1,-40,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.6403246753246753,0.345,0.4419638635209367,0.5384027624207578,0.07715444468624583,0.11167910378500637,0.10950467631534515,0.0958148036311721,0.5480859437596549,0.555,0.5493218941116806,0.5480758631854354,0.06250412178989603,0.0864420165325996,0.06555430789309265,0.061357548196950905,0.11216283716283712,0.06999999999999999,0.08605492783623711,0.0999553878568971,0.04594018644531819,0.03496029493900505,0.03993182581837485,0.04343135816530907,0.4965243375998525,0.5,0.4936022811561666,0.494137321012321,0.05862324803725167,0.13333333333333336,0.09027158228103709,0.06908875594061509,models/0_8_PHM_C04_SS_HighNBD__RF_Model_06-Jul-2023_09-07_0.64_0.34_0.54.mdl,132.11135053634644,11.939982891082764,0.8683481216430664,10.700602293014526
9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,1.0,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.7872501990762861,0.985,0.8743817344322906,0.8198081743062277,0.04788726919024265,0.024152294576982432,0.03298513598602671,0.04242373182714161,0.49785581601061474,0.475,0.4819410644111429,0.4901091841538907,0.07446460360305847,0.14191155304938669,0.1092024646126297,0.08840207084420955,0.2833333333333333,0.025,0.045492188970449834,0.09002976190476189,0.416110740246089,0.03535533905932738,0.06434166866028054,0.12745458254335176,0.6023809523809524,0.175,0.26534261229913403,0.39096320346320346,0.1595415768357234,0.06770032003863301,0.09313957080709713,0.12129141204268315,models/0_9_PHM_C06_SS_NoNBD__RF_Model_06-Jul-2023_09-10_0.79_0.99_0.82.mdl,148.2464370727539,11.543647289276123,0.9113805294036865,10.74355697631836
